pi,ri,ty,ct,st,rn,lt,et,cs,cr,con
HJGEGVPjoZ,4-20200812124147834,4,20200812T124147,70203,4-20200812124147833,20200812T124147,20220812T124147,6,Sfilab06,302.32,4-20200812124147834
HJGEGVPjoZ,4-20200812123642321,4,20200812T123642,70202,4-20200812123642321,20200812T123642,20220812T123642,6,Sfilab06,238.74,4-20200812123642321
HJGEGVPjoZ,4-20200812123139326,4,20200812T123139,70201,4-20200812123139325,20200812T123139,20220812T123139,6,Sfilab06,246.93,4-20200812123139326
HJGEGVPjoZ,4-20200812122631296,4,20200812T122631,70200,4-20200812122631295,20200812T122631,20220812T122631,6,Sfilab06,302.32,4-20200812122631296
HJGEGVPjoZ,4-20200812122127117,4,20200812T122127,70199,4-20200812122127117,20200812T122127,20220812T122127,6,Sfilab06,228.24,4-20200812122127117
HJGEGVPjoZ,4-20200812121623780,4,20200812T121623,70198,4-20200812121623779,20200812T121623,20220812T121623,6,Sfilab06,270.17,4-20200812121623780
HJGEGVPjoZ,4-20200812121119271,4,20200812T121119,70197,4-20200812121119270,20200812T121119,20220812T121119,6,Sfilab06,312.69,4-20200812121119271
HJGEGVPjoZ,4-20200812120615588,4,20200812T120615,70196,4-20200812120615587,20200812T120615,20220812T120615,6,Sfilab06,309.20,4-20200812120615588
HJGEGVPjoZ,4-20200812120110413,4,20200812T120110,70195,4-20200812120110413,20200812T120110,20220812T120110,6,Sfilab06,166.60,4-20200812120110413
HJGEGVPjoZ,4-20200812115610236,4,20200812T115610,70194,4-20200812115610236,20200812T115610,20220812T115610,6,Sfilab06,312.69,4-20200812115610236
HJGEGVPjoZ,4-20200812115102730,4,20200812T115102,70193,4-20200812115102730,20200812T115102,20220812T115102,6,Sfilab06,276.32,4-20200812115102730
HJGEGVPjoZ,4-20200812114557882,4,20200812T114557,70192,4-20200812114557882,20200812T114557,20220812T114557,6,Sfilab06,309.20,4-20200812114557882
HJGEGVPjoZ,4-20200812114056707,4,20200812T114056,70191,4-20200812114056707,20200812T114056,20220812T114056,6,Sfilab06,319.80,4-20200812114056707
HJGEGVPjoZ,4-20200812113547529,4,20200812T113547,70190,4-20200812113547528,20200812T113547,20220812T113547,6,Sfilab06,152.27,4-20200812113547529
HJGEGVPjoZ,4-20200812113047355,4,20200812T113047,70189,4-20200812113047355,20200812T113047,20220812T113047,6,Sfilab06,225.69,4-20200812113047355
HJGEGVPjoZ,4-20200812112545180,4,20200812T112545,70188,4-20200812112545180,20200812T112545,20220812T112545,6,Sfilab06,203.97,4-20200812112545180
HJGEGVPjoZ,4-20200812112040004,4,20200812T112040,70187,4-20200812112040004,20200812T112040,20220812T112040,6,Sfilab06,236.07,4-20200812112040004
HJGEGVPjoZ,4-20200812111535828,4,20200812T111535,70186,4-20200812111535828,20200812T111535,20220812T111535,6,Sfilab06,279.44,4-20200812111535828
